type,duration,gross,country,budget,year
Industrial,145,26435.0,Germany,6000000.0,1927
Residential,84,1197786.0,France,12000000.0,2004
Residential,115,529766.0,USA,7000000.0,1995
Residential,105,613556.0,Taiwan,15000000.0,2015
Residential,98,353743.0,UK,15000000.0,2001
Residential,110,102055.0,Thailand,300000000.0,2008
Residential,103,73548.0,USA,15000000.0,2008
Residential,90,28870.0,USA,15000000.0,2011
Residential,105,22723.0,Germany,25000000.0,2001
Residential,93,20380.0,USA,15000000.0,2007
Residential,101,70906973.0,USA,14600000.0,1993
Residential,115,66009973.0,USA,14800000.0,2015
Residential,120,46338728.0,USA,14500000.0,1996
Residential,111,7691700.0,France,10000000.0,2010
Residential,131,101157447.0,USA,14400000.0,1992
Residential,139,74205.0,Denmark,14200000.0,2005
Residential,120,141319195.0,UK,15000000.0,2008
Residential,119,156645693.0,USA,14000000.0,1987
Residential,125,178406268.0,USA,14000000.0,1990
Residential,108,109306210.0,Australia,15800000.0,1988
Residential,145,70001698.0,USA,14000000.0,1989
Industrial,98,68856263.0,USA,15000000.0,1993
Residential,101,51527787.0,USA,15000000.0,2009
Residential,92,49122319.0,USA,14000000.0,2012
Residential,109,61356221.0,USA,14000000.0,2007
Residential,123,46800000.0,UK,14000000.0,1977
Residential,99,38048637.0,USA,14000000.0,1998
Residential,119,34700000.0,USA,14000000.0,1988
Residential,107,34793160.0,USA,14000000.0,1991
Residential,81,30628981.0,USA,14000000.0,1999
Residential,105,29959436.0,UK,13000000.0,2011
Residential,82,25571351.0,USA,14000000.0,2002
Residential,109,27515786.0,USA,14000000.0,1993
Residential,95,25482931.0,USA,14000000.0,2002
Residential,100,19900000.0,USA,20000000.0,1995
Residential,91,16298046.0,UK,14000000.0,2005
Residential,90,15549702.0,USA,14000000.0,2003
Residential,108,15483540.0,USA,14000000.0,2009
Residential,103,20246959.0,USA,14000000.0,2010
Residential,96,15062898.0,USA,14000000.0,1998
Residential,117,14348123.0,Italy,12000000.0,1999
Residential,93,15171475.0,USA,8500000.0,1996
Residential,115,13640000.0,USA,14000000.0,1994
Residential,85,12610731.0,USA,11000000.0,2001
Residential,88,47811275.0,USA,15000000.0,2002
Residential,112,11204499.0,USA,14000000.0,2006
Residential,86,10397365.0,USA,14000000.0,2001
Residential,86,9402410.0,USA,14000000.0,2012
Residential,137,5459824.0,USA,26000000.0,2006
Residential,90,5108820.0,USA,24000000.0,2000
Residential,107,4741987.0,USA,14000000.0,1999
Residential,98,4291965.0,France,14000000.0,2006
Residential,84,3100650.0,USA,14000000.0,2001
Residential,139,2474000.0,France,14000000.0,1995
Residential,127,1000000.0,Iran,14000000.0,1978
Residential,150,3958500.0,UK,8200000.0,2014
Residential,132,274299.0,France,103000000.0,2002
Residential,115,183088.0,USA,15000000.0,2008
Residential,186,46495.0,USA,14000000.0,2011
Residential,90,1752214.0,USA,14000000.0,2010
Residential,134,83025853.0,USA,14000000.0,2005
Residential,101,190871240.0,USA,125000000.0,2014
Residential,97,56631572.0,USA,12000000.0,1995
Residential,107,15854988.0,USA,13500000.0,2002
Residential,99,12282677.0,USA,14000000.0,2015
Residential,124,7060876.0,UK,13500000.0,2000
Residential,110,14989761.0,UK,15000000.0,2012
Residential,178,5501940.0,Germany,13500000.0,2004
Residential,125,2086345.0,Spain,10000000.0,2004
Residential,121,123922370.0,USA,13000000.0,1987
Residential,100,163591.0,South Korea,13400000.0,2010
Residential,115,73000942.0,USA,13000000.0,2011
Residential,108,106952327.0,USA,13000000.0,2010
Residential,117,58607007.0,USA,100000000.0,2014
Residential,220,57300000.0,USA,13000000.0,1974
Residential,112,91038276.0,USA,13000000.0,2001
Residential,99,49369900.0,USA,7000000.0,1988
Residential,109,61693523.0,USA,13000000.0,2016
Residential,83,46729374.0,USA,13000000.0,2000
Residential,107,44726644.0,USA,13000000.0,1988
Residential,102,44134898.0,USA,13000000.0,2014
Residential,100,48637684.0,USA,12500000.0,2014
Residential,97,38176108.0,USA,16000000.0,1999
Residential,92,28972187.0,USA,13000000.0,2002
Residential,84,27979400.0,USA,8200000.0,1993
Residential,86,54257433.0,USA,17000000.0,2016
Residential,120,23947.0,USA,13000000.0,2004
Residential,89,60008303.0,USA,13000000.0,2000
Residential,117,49121934.0,USA,13000000.0,2007
Residential,97,27141959.0,USA,18000000.0,1999
Residential,91,27052167.0,USA,13000000.0,1998
Residential,100,26539321.0,USA,13000000.0,1996
Residential,72,28501605.0,USA,13000000.0,1990
Residential,84,52543632.0,USA,13200000.0,2014
Residential,126,25592632.0,USA,18000000.0,2007
Industrial,108,25440971.0,UK,15000000.0,2015
Residential,112,22858926.0,USA,13000000.0,1999
Residential,90,22235901.0,USA,6000000.0,2001
Residential,91,38916903.0,USA,13000000.0,2014
Residential,135,16929123.0,USA,14000000.0,2001
Residential,141,13753931.0,USA,19000000.0,2006
Residential,104,10996440.0,USA,13000000.0,2006
Residential,84,8026971.0,USA,13000000.0,1998
Residential,118,14677654.0,Ireland,13000000.0,2015
Residential,82,9975684.0,Canada,13000000.0,1998
Residential,95,7881335.0,USA,13000000.0,1994
Residential,94,6241697.0,France,13000000.0,1999
Residential,99,5871603.0,USA,13000000.0,1999
Residential,121,16574731.0,USA,13000000.0,1998
Residential,84,5002310.0,USA,13000000.0,2001
Residential,93,4919896.0,UK,13000000.0,2001
Residential,93,25675765.0,USA,13000000.0,2013
Residential,120,4857376.0,France,13000000.0,2006
Residential,112,3169424.0,USA,13000000.0,2007
Residential,107,18004225.0,USA,13000000.0,2013
Residential,112,3058380.0,France,100000000.0,2000
Residential,96,3074838.0,USA,11000000.0,2009
Residential,91,2104000.0,USA,13000000.0,1996
Residential,105,28501651.0,USA,26000000.0,2009
Residential,125,1172769.0,Germany,13000000.0,2006
Residential,102,17738570.0,USA,13000000.0,2012
Residential,87,1200000.0,USA,3000000.0,1993
Residential,118,1150403.0,USA,13000000.0,2006
Residential,115,403932.0,UK,20000000.0,2000
Residential,91,1712111.0,USA,8495000.0,2015
Residential,88,1024175.0,UK,13000000.0,2011
Residential,127,301305.0,USA,13000000.0,2011
Residential,94,51872378.0,USA,13000000.0,2013
Residential,115,31662.0,South Korea,12620000.0,2016
Residential,90,28399192.0,Australia,13000000.0,2002
Residential,102,2035566.0,France,13000000.0,2009
Residential,117,21078145.0,USA,12500000.0,2002
Residential,109,14060950.0,USA,12500000.0,2002
Residential,121,12281500.0,USA,13000000.0,1993
Residential,100,10725228.0,USA,12500000.0,1992
Residential,109,214966.0,USA,13000000.0,2010
Residential,101,11956207.0,USA,16000000.0,2009
Residential,106,5949693.0,USA,12000000.0,2007
Residential,94,9030581.0,UK,12500000.0,2008
Residential,140,4157491.0,Denmark,12800000.0,2000
Residential,132,1508689.0,USA,16000000.0,1997
Residential,99,1227324.0,USA,12500000.0,1996
Residential,90,4360548.0,USA,15000000.0,2009
Residential,105,26589953.0,USA,10500000.0,2010
Residential,108,1039869.0,Canada,15000000.0,2010
Residential,69,48092846.0,USA,12500000.0,1988
Residential,148,1110186.0,South Korea,12800000.0,2004
Industrial,118,1089445.0,Canada,12500000.0,2009
Residential,132,204565000.0,USA,8000000.0,1973
Residential,130,260000000.0,USA,8000000.0,1975
Residential,95,101736215.0,USA,11000000.0,1999
Residential,80,71442.0,France,9600000.0,2012
Residential,94,79817937.0,USA,25000000.0,1986
Residential,122,91547205.0,USA,12000000.0,2012
Residential,102,75074950.0,USA,12000000.0,2002
Residential,116,78900000.0,USA,11000000.0,1982
Residential,78,72217000.0,USA,12000000.0,1994
Residential,114,79568000.0,USA,12000000.0,1983
Residential,112,65500000.0,USA,12000000.0,1985
Residential,110,70011073.0,USA,12000000.0,2012
Residential,104,65269010.0,USA,12000000.0,2006
Residential,81,63071133.0,USA,12000000.0,1996
Residential,154,39647595.0,USA,12000000.0,1997
Residential,102,38087366.0,USA,12000000.0,2008
Residential,89,64572496.0,USA,12000000.0,2012
Residential,132,30400000.0,UK,12000000.0,1983
Residential,103,42365600.0,UK,5000000.0,1981
Residential,93,37188667.0,USA,12000000.0,2002
Residential,93,54724272.0,USA,12000000.0,2012
Residential,96,31597131.0,USA,12000000.0,2002
Residential,89,31691811.0,USA,12000000.0,2008
Residential,92,31397498.0,USA,12000000.0,2008
Residential,97,31179516.0,USA,12000000.0,2004
Residential,93,31155435.0,USA,12000000.0,2001
Residential,89,27281507.0,USA,12000000.0,1992
Industrial,144,167007184.0,UK,150000000.0,2006
Industrial,123,25776062.0,USA,12000000.0,2002
Residential,93,25240988.0,USA,12000000.0,2012
Residential,133,124868837.0,USA,12000000.0,2014
Residential,121,22905674.0,USA,12000000.0,1998
Residential,102,25277561.0,USA,12000000.0,2014
Residential,99,21133087.0,USA,12000000.0,1999
Residential,98,37707719.0,UK,12000000.0,2013
Residential,118,18761993.0,USA,9000000.0,2005
Residential,104,18595716.0,USA,12000000.0,2006
Residential,109,31990064.0,USA,12000000.0,2015
Industrial,115,17613460.0,USA,12000000.0,2013
Residential,92,21088568.0,USA,13000000.0,1995
Residential,91,17292381.0,USA,12000000.0,2001
Residential,94,16300302.0,USA,12000000.0,2011
Residential,93,27829874.0,USA,12000000.0,2006
Residential,100,12902790.0,USA,12000000.0,1998
Residential,293,11433134.0,West Germany,14000000.0,1981
Residential,137,22406362.0,USA,107000000.0,2004
Residential,93,10198766.0,USA,12000000.0,2002
Residential,123,15294553.0,UK,12000000.0,2013
Residential,119,11041228.0,China,100000000.0,2004
Residential,107,7918283.0,USA,12000000.0,2012
Residential,106,22331028.0,USA,12000000.0,2015
Residential,109,8134217.0,USA,12000000.0,2008
Residential,81,6982680.0,USA,10000000.0,2000
Residential,95,6739141.0,Australia,8000000.0,1992
Residential,86,5542025.0,USA,12000000.0,2006
Industrial,113,5032496.0,USA,12000000.0,1998
Residential,122,6754898.0,USA,12000000.0,2006
Residential,90,4922166.0,USA,12000000.0,2003
Residential,108,4903000.0,USA,12000000.0,1996
Residential,113,4717455.0,Australia,12000000.0,2003
Residential,110,3148482.0,USA,12000000.0,2008
Residential,109,2326407.0,UK,12000000.0,2001
Residential,110,2201412.0,South Korea,12215500000.0,2006
Residential,101,2060953.0,Czech Republic,12000000.0,1999
Residential,97,3950294.0,USA,12000000.0,2007
Residential,172,2835886.0,Italy,9200000.0,2013
Residential,104,1779284.0,USA,12000000.0,2002
Residential,99,1702277.0,UK,12000000.0,2013
Industrial,129,261481.0,Hong Kong,12000000.0,2004
Residential,91,1506998.0,USA,12000000.0,2007
Residential,100,860002.0,USA,12000000.0,2005
Residential,111,548934.0,Ireland,12000000.0,2009
Residential,114,447750.0,USA,10000000.0,2000
Residential,86,333976.0,USA,12000000.0,2002
Residential,107,141853.0,Australia,12000000.0,1997
Residential,90,303439.0,USA,8000000.0,2007
Residential,120,214202.0,Germany,12000000.0,2007
Residential,134,195888.0,Hungary,2500000000.0,2005
Residential,110,175370.0,USA,12000000.0,1999
Industrial,132,119922.0,China,12000000.0,2009
Residential,94,177343675.0,USA,135000000.0,2015
Residential,113,17149.0,Georgia,20000000.0,2011
Residential,111,14616.0,USA,12000000.0,2015
Residential,99,91443253.0,USA,12000000.0,2014
Residential,104,30093107.0,UK,6000000.0,2000
Residential,103,57469179.0,USA,11500000.0,1989
Residential,134,48856.0,Japan,11900000.0,1993
Residential,106,148170000.0,USA,11000000.0,1984
Residential,125,460935665.0,USA,11000000.0,1977
Residential,109,35537564.0,USA,11500000.0,2016
Residential,200,111722000.0,USA,11000000.0,1965
Residential,112,90556401.0,USA,11000000.0,2008
Residential,116,93571803.0,USA,25000000.0,2010
Residential,120,52929168.0,USA,11000000.0,1992
Residential,107,50461335.0,USA,11000000.0,2014
Residential,107,49797148.0,USA,11000000.0,1989
Residential,81,46563158.0,USA,13000000.0,2002
Residential,101,41227069.0,USA,11000000.0,2002
Residential,122,39025000.0,UK,11000000.0,1995
Residential,97,38201895.0,USA,10500000.0,1999
Residential,92,27669413.0,Canada,11000000.0,2009
Residential,110,37766350.0,USA,11000000.0,2008
Residential,86,23978402.0,USA,11000000.0,2001
Residential,91,21370057.0,USA,12000000.0,1992
Residential,100,4884663.0,USA,12000000.0,1986
Residential,111,38317535.0,UK,11000000.0,2015
Residential,89,13903262.0,USA,11000000.0,2001
Residential,84,13592872.0,USA,11000000.0,2000
Residential,98,18381787.0,UK,11000000.0,2012
Residential,95,13558739.0,USA,11000000.0,2001
Residential,100,13103828.0,USA,11000000.0,2001
Residential,109,33305037.0,UK,11000000.0,2015
Industrial,118,10214647.0,USA,11000000.0,2004
Residential,88,11501093.0,USA,13000000.0,1992
Residential,86,4814244.0,Canada,11000000.0,2002
Residential,118,9170214.0,USA,11000000.0,1993
Residential,125,4068087.0,Canada,17000000.0,2003
Residential,125,3753806.0,UK,11000000.0,2004
Residential,94,3034181.0,UK,11000000.0,2002
Residential,113,2832826.0,USA,11000000.0,1995
Residential,104,13214255.0,USA,11000000.0,2013
Residential,95,16017403.0,USA,5000000.0,2001
Residential,102,2807854.0,USA,11000000.0,1991
Residential,104,352786.0,USA,11000000.0,2006
Residential,120,76600000.0,USA,10700000.0,1982
Residential,95,56729973.0,USA,10800000.0,2008
Residential,118,399879.0,Australia,15000000.0,2006
Residential,193,3275443.0,India,700000000.0,2006
Residential,97,18535191.0,UK,14000000.0,1999
Residential,98,23838.0,UK,7000000.0,2013
Residential,103,22160085.0,USA,10600000.0,2002
Residential,161,56715371.0,UK,12000000.0,1968
Residential,120,434949459.0,USA,10500000.0,1982
Residential,97,11043445.0,USA,10000000.0,2007
Residential,99,125169.0,USA,10500000.0,1994
Residential,111,1066555.0,USA,11000000.0,2007
Residential,145,5669081.0,Mexico,10818775.0,2012
Residential,126,138339411.0,USA,10000000.0,1997
Residential,121,80150343.0,USA,10000000.0,2006
Residential,117,85300000.0,USA,10000000.0,1981
Residential,98,68353550.0,USA,10000000.0,2000
Residential,109,78845130.0,France,10000000.0,2016
Residential,95,63319509.0,USA,10000000.0,1999
Residential,109,47536959.0,USA,10000000.0,2009
Residential,96,63270259.0,USA,10000000.0,2007
Residential,101,55865715.0,UK,10000000.0,2005
Residential,107,63231524.0,USA,6000000.0,2006
Residential,119,52293982.0,USA,13800000.0,1986
Residential,100,50752337.0,USA,10000000.0,1992
Residential,98,110175871.0,USA,10000000.0,2004
Residential,92,38624000.0,USA,12000000.0,1996
Residential,90,37470017.0,Germany,10000000.0,2001
Residential,90,40485039.0,USA,10000000.0,1989
Residential,153,16800000.0,UK,10000000.0,1968
Residential,124,46377022.0,UK,10000000.0,2011
Residential,82,36696761.0,USA,23000000.0,2001
Residential,107,36200000.0,Australia,12305523.0,1985
Residential,97,35794166.0,USA,10000000.0,2016
Residential,80,33583175.0,USA,10000000.0,2010
Residential,85,32983713.0,USA,20000000.0,2002
Residential,97,52200504.0,Canada,10000000.0,2015
Residential,109,33000000.0,USA,10000000.0,1985
Residential,104,30093107.0,UK,6000000.0,2000
Residential,140,32101000.0,UK,10000000.0,1992
Residential,90,31487293.0,USA,9000000.0,2008
Residential,130,30651422.0,USA,10000000.0,1999
Residential,98,30306281.0,USA,10000000.0,2002
Residential,101,29500000.0,USA,10000000.0,1983
Residential,114,30050028.0,USA,17000000.0,1989
Residential,100,29392418.0,USA,10000000.0,1994
Residential,85,28563926.0,USA,8500000.0,2002
Residential,103,28435406.0,USA,12000000.0,2006
Residential,100,25339117.0,USA,10000000.0,1998
Residential,114,25600000.0,USA,10000000.0,1983
Residential,97,27736779.0,USA,10000000.0,2015
Residential,116,24397469.0,USA,17000000.0,2012
Residential,96,20384136.0,USA,10000000.0,2001
Residential,98,25464480.0,USA,10000000.0,2009
Residential,105,20338609.0,USA,10000000.0,2006
Industrial,123,18272447.0,USA,10000000.0,1993
Residential,93,17096053.0,USA,9000000.0,1998
Residential,97,21371425.0,USA,10000000.0,2010
Residential,122,33071558.0,UK,10000000.0,2015
Residential,101,17655201.0,USA,10000000.0,2008
Residential,100,16247775.0,USA,25000000.0,2005
Residential,129,16153600.0,USA,10000000.0,1990
Residential,81,16033556.0,USA,10000000.0,2002
Residential,96,16667084.0,USA,11000000.0,1990
Residential,84,15417771.0,USA,12600000.0,2003
Residential,110,15156200.0,USA,30000000.0,1999
Residential,130,21589307.0,USA,10000000.0,2012
Residential,84,20339754.0,USA,10000000.0,2007
Residential,106,28873374.0,USA,10000000.0,2013
Residential,76,13684949.0,USA,3000000.0,2002
Residential,99,14597405.0,UK,6400000.0,2011
Residential,96,12570442.0,USA,10000000.0,2005
Residential,104,12514138.0,USA,10000000.0,1997
Residential,108,43771291.0,USA,5000000.0,2015
Residential,108,11703287.0,USA,10000000.0,2005
Residential,87,11560259.0,USA,22000000.0,2001
Residential,89,10824921.0,USA,10000000.0,1999
Residential,97,10561238.0,Germany,10000000.0,1999
Residential,106,14479776.0,USA,10000000.0,2014
Residential,100,9801782.0,USA,10000000.0,1998
Residential,89,8070311.0,USA,10000000.0,2004
Residential,95,8460995.0,USA,10000000.0,2010
Residential,97,8111360.0,UK,10000000.0,2002
Residential,94,8828771.0,USA,6000000.0,2013
Residential,103,67631157.0,USA,100000000.0,2010
Residential,95,7563670.0,USA,10000000.0,2008
Industrial,101,6619173.0,USA,10000000.0,2012
Industrial,101,6712241.0,USA,7500000.0,1998
Residential,82,6842058.0,USA,10000000.0,2012
Residential,74,6491350.0,USA,10000000.0,2004
Residential,130,9473382.0,Canada,10000000.0,1998
Residential,112,6197866.0,France,10000000.0,1999
Residential,96,6044618.0,USA,10000000.0,2002
Residential,89,7764027.0,USA,10000000.0,2013
Residential,121,21569041.0,USA,9000000.0,2014
Residential,85,4356743.0,USA,16000000.0,2001
Residential,120,5484375.0,USA,10000000.0,2006
Residential,106,5348317.0,USA,10000000.0,2015
Residential,83,4244155.0,USA,10000000.0,2011
Residential,120,5004648.0,Italy,10000000.0,2009
Residential,111,3333823.0,USA,10000000.0,2012
Residential,100,3275585.0,UK,11500000.0,1993
Residential,89,3193102.0,USA,9000000.0,1999
Residential,115,54557348.0,Germany,6500000.0,2004
Residential,135,3041803.0,UK,10000000.0,2000
Residential,92,3060858.0,USA,10000000.0,1987
Residential,120,1055654.0,Germany,10000000.0,2006
Residential,97,2331318.0,USA,10000000.0,2011
Residential,135,2185266.0,USA,10000000.0,2000
Residential,93,26583369.0,USA,10000000.0,2016
Residential,118,800000.0,USA,14000000.0,1981
Residential,97,7574066.0,USA,10000000.0,2014
